game,net winnings,bet
14833,79.5,199.0
14834,-1.5,47.0
14835,-166.5,562.0
14836,-52.0,257.0
14837,5.0,48.0
14838,3.5,49.0
14839,-9.5,46.0
14840,12.0,45.0
14841,-6.5,49.0
14842,-43.5,276.0
14843,9.0,50.0
14844,-21.5,202.0
14845,4.0,90.0
14846,24.0,673.0
14847,-7.5,466.0
14848,-10.5,51.0
14849,1.0,44.0
14850,7.0,48.0
14851,23.0,295.0
14852,3.5,50.0
14853,-6.0,68.0
14854,-212.5,409.0
14855,5.0,52.0
14856,-77.0,165.0
14857,-68.5,634.0
14858,-3.5,48.0
14859,10.5,51.0
14860,1.0,46.0
14861,16.0,61.0
14862,5.0,51.0
14863,0.5,85.0
14864,-0.5,47.0
14865,-4.0,238.0
14866,1.0,52.0
14867,-14.5,48.0
14868,13.5,48.0
14869,-8.0,46.0
14870,15.5,51.0
14871,-49.0,257.0
14872,-60.5,110.0
14873,1.5,49.0
14874,12.5,50.0
14875,5.0,46.0
14876,-127.5,292.0
14877,-4.0,49.0
14878,14.0,68.0
14879,-1.5,46.0
14880,14.5,48.0
14881,-8.0,47.0
14882,21.0,237.0
14883,3.0,47.0
14884,1.0,49.0
14885,12.0,55.0
14886,2.5,45.0
14887,5.0,47.0
14888,-24.0,103.0
14889,-11.0,51.0
14890,113.5,184.0
14891,-5.5,52.0
14892,21.5,48.0
14893,26.0,66.0
14894,-2.0,47.0
14895,19.0,501.0
14896,-21.5,66.0
14897,87.5,200.0
14898,12.5,46.0
14899,-12.0,46.0
14900,12.0,49.0
14901,20.5,84.0
14902,-25.0,70.0
14903,-5.5,47.0
14904,-56.0,180.0
14905,8.0,49.0
14906,19.0,105.0
14907,-6.5,128.0
14908,72.0,105.0
14909,-180.0,468.0
14910,-4.0,45.0
14911,26.5,202.0
14912,-6.5,49.0
14913,0.5,50.0
14914,-17.0,47.0
14915,4.5,49.0
14916,-35.0,126.0
14917,-39.5,105.0
14918,4.5,47.0
14919,-4.5,46.0
14920,17.5,50.0
14921,-33.5,218.0
14922,2.0,48.0
14923,6.5,146.0
14924,-55.5,143.0
14925,136.5,299.0
14926,4.5,48.0
14927,-95.0,238.0
14928,2.5,47.0
14929,-6.5,48.0
14930,10.5,409.0
14931,4.0,67.0
14932,3.0,46.0
14933,-135.5,333.0
14934,0.0,46.0
14935,3.5,46.0
14936,-7.0,45.0
14937,-74.0,181.0
14938,4.5,47.0
14939,-91.5,331.0
14940,2.5,49.0
14941,-11.0,46.0
14942,18.0,47.0
14943,-16.5,106.0
14944,-3.0,44.0
14945,-9.0,68.0
14946,-68.0,103.0
14947,14.0,48.0
14948,-9.0,48.0
14949,-7.0,52.0
14950,-43.5,84.0
14951,15.0,108.0
14952,7.5,53.0
14953,87.5,317.0
14954,3.0,49.0
14955,4.0,45.0
14956,4.0,220.0
14957,-78.0,430.0
14958,-18.5,61.0
14959,4.5,51.0
14960,53.5,298.0
14961,7.0,87.0
14962,10.0,54.0
14963,2.0,47.0
14964,30.0,369.0
14965,-3.0,49.0
14966,-5.5,45.0
14967,-2.0,46.0
14968,-3.5,164.0
14969,221.0,335.0
14970,-9.5,331.0
14971,18.5,104.0
14972,6.0,47.0
14973,-10.5,54.0
14974,-35.5,160.0
14975,2.5,47.0
14976,2.0,51.0
14977,-10.0,49.0
14978,-11.0,51.0
14979,6.0,82.0
14980,33.5,178.0
14981,105.0,408.0
14982,1.5,50.0
14983,18.0,53.0
14984,29.0,145.0
14985,43.5,599.0
14986,-3.5,50.0
14987,-5.5,50.0
14988,-10.5,49.0
14989,91.0,333.0
14990,-3.0,47.0
14991,-1.0,50.0
14992,-3.0,49.0
14993,5.0,50.0
14994,4.0,48.0
14995,17.0,49.0
14996,6.0,48.0
14997,55.0,464.0
14998,6.0,44.0
14999,-7.0,43.0
15000,11.5,50.0
15001,1.0,46.0
15002,17.0,48.0
15003,-10.5,49.0
15004,-3.0,84.0
15005,7.0,50.0
15006,8.5,45.0
15007,7.0,52.0
15008,6.5,49.0
15009,-7.0,49.0
15010,-9.0,50.0
15011,1.0,69.0
15012,-26.0,387.0
15013,116.0,162.0
15014,-13.0,43.0
15015,39.5,127.0
15016,-59.0,376.0
15017,-2.0,50.0
15018,-8.5,50.0
15019,5.5,51.0
15020,-40.5,131.0
15021,146.0,164.0
15022,-7.0,51.0
15023,11.5,104.0
15024,-25.5,67.0
15025,-13.0,70.0
15026,-27.0,85.0
15027,18.5,49.0
15028,-10.5,46.0
15029,4.0,46.0
15030,40.5,655.0
15031,-5.0,47.0
15032,31.0,220.0
15033,-9.0,45.0
15034,0.5,47.0
15035,9.5,45.0
15036,55.5,88.0
15037,0.0,46.0
15038,8.0,200.0
15039,-6.0,143.0
15040,-5.0,48.0
15041,13.0,69.0
15042,-25.5,65.0
15043,-8.5,49.0
15044,-1.5,52.0
15045,10.5,48.0
15046,46.0,146.0
15047,1.0,48.0
15048,-59.5,103.0
15049,4.5,50.0
15050,3.5,48.0
15051,-1.5,51.0
15052,37.5,271.0
15053,-6.5,47.0
15054,-69.0,353.0
15055,-20.5,63.0
15056,-4.0,47.0
15057,-18.0,103.0
15058,-11.0,66.0
15059,14.5,50.0
15060,-177.5,621.0
15061,-5.0,52.0
15062,12.0,47.0
15063,-0.5,68.0
15064,-117.0,412.0
15065,-0.5,52.0
15066,-216.0,774.0
15067,2.0,46.0
15068,-9.0,46.0
15069,-14.0,44.0
15070,-1.5,48.0
15071,-4.5,47.0
15072,5.5,143.0
15073,-7.0,46.0
15074,-33.0,90.0
15075,-3.0,49.0
15076,-5.0,51.0
15077,0.5,49.0
15078,-0.5,46.0
15079,117.0,240.0
15080,1.5,49.0
15081,-1.5,54.0
15082,0.5,49.0
15083,-1.0,47.0
15084,5.0,46.0
15085,2.5,49.0
15086,-42.5,90.0
15087,-10.0,48.0
15088,4.0,49.0
15089,8.5,48.0
15090,-10.0,44.0
15091,66.5,145.0
15092,0.0,48.0
15093,87.5,524.0
15094,-16.5,69.0
15095,-2.5,47.0
15096,14.0,163.0
15097,6.5,46.0
15098,3.0,51.0
15099,25.5,161.0
15100,-112.5,332.0
15101,58.5,125.0
15102,-14.0,49.0
15103,9.5,48.0
15104,105.0,312.0
15105,12.5,48.0
15106,63.0,463.0
15107,-58.5,390.0
15108,-4.5,122.0
15109,50.5,199.0
15110,1.0,47.0
15111,5.5,48.0
15112,13.0,46.0
15113,-2.0,48.0
15114,3.5,44.0
15115,-7.5,47.0
15116,36.0,84.0
15117,-10.0,71.0
15118,-22.0,84.0
15119,3.0,49.0
15120,8.5,49.0
15121,22.5,465.0
15122,73.0,410.0
15123,-19.0,45.0
15124,121.5,182.0
15125,5.5,47.0
15126,-1.0,51.0
15127,-22.0,63.0
15128,58.0,657.0
15129,1.0,49.0
15130,16.0,46.0
15131,-28.0,63.0
15132,-31.0,122.0
15133,24.5,64.0
15134,13.0,48.0
15135,-10.0,47.0
15136,59.5,242.0
15137,4.5,44.0
15138,-28.0,69.0
15139,-34.0,88.0
15140,4.5,83.0
15141,-3.0,354.0
15142,-3.5,46.0
15143,-3.0,47.0
15144,5.5,47.0
15145,-12.0,49.0
15146,-0.5,47.0
15147,-2.0,50.0
15148,3.0,52.0
15149,6.0,52.0
15150,2.0,45.0
15151,10.0,52.0
15152,-28.0,483.0
15153,-14.0,65.0
15154,-8.5,48.0
15155,-4.0,50.0
15156,2.5,50.0
15157,-51.0,271.0
15158,2.5,51.0
15159,-38.5,274.0
15160,-6.5,50.0
15161,33.5,427.0
15162,9.0,64.0
15163,7.5,51.0
15164,0.0,180.0
15165,-5.0,49.0
15166,-7.5,45.0
15167,-1.5,49.0
15168,10.5,51.0
15169,7.5,52.0
15170,-10.0,45.0
15171,-14.5,66.0
15172,-55.5,166.0
15173,-4.5,48.0
15174,5.5,48.0
15175,-1.5,44.0
15176,46.0,67.0
15177,0.5,54.0
15178,3.5,49.0
15179,2.5,46.0
15180,40.0,374.0
15181,49.0,217.0
15182,171.5,620.0
15183,-3.5,53.0
15184,8.5,44.0
15185,9.5,48.0
15186,55.5,161.0
15187,10.0,50.0
15188,-0.5,49.0
15189,9.0,49.0
15190,-27.0,85.0
15191,-1.0,44.0
15192,2.0,406.0
15193,-38.5,83.0
15194,-4.0,42.0
15195,-1.5,315.0
15196,-5.0,51.0
15197,2.5,52.0
15198,-6.5,45.0
15199,3.5,50.0
15200,0.5,48.0
15201,-4.5,48.0
15202,29.5,215.0
15203,1.0,48.0
15204,9.0,49.0
15205,-6.0,44.0
15206,-1.5,53.0
15207,60.0,180.0
15208,69.5,199.0
15209,-1.5,49.0
15210,-1.0,48.0
15211,-6.0,45.0
15212,-4.0,48.0
15213,5.5,47.0
15214,-5.0,50.0
15215,1.5,49.0
15216,-0.5,66.0
15217,31.0,274.0
15218,29.5,65.0
15219,3.0,48.0
15220,4.0,44.0
15221,14.0,46.0
15222,174.5,637.0
15223,-5.0,46.0
15224,-8.5,46.0
15225,4.0,315.0
15226,44.5,73.0
15227,6.0,44.0
15228,-49.5,144.0
15229,2.0,50.0
15230,7.5,50.0
15231,12.0,42.0
15232,239.0,674.0
15233,-96.5,407.0
15234,-3.0,51.0
15235,67.5,215.0
15236,-15.5,68.0
15237,2.5,48.0
15238,5.0,51.0
15239,7.5,69.0
15240,-7.0,48.0
15241,-10.0,69.0
15242,-1.5,49.0
15243,9.0,47.0
15244,64.5,109.0
15245,0.0,45.0
15246,9.5,50.0
15247,20.0,352.0
15248,-44.0,142.0
15249,12.0,47.0
15250,1.5,48.0
15251,-88.0,487.0
15252,2.0,45.0
15253,-7.0,52.0
15254,63.0,520.0
15255,0.5,49.0
15256,-4.0,49.0
15257,0.0,47.0
15258,-0.5,526.0
15259,7.5,49.0
15260,54.0,219.0
15261,83.0,334.0
15262,54.5,85.0
15263,-8.0,45.0
15264,1.5,50.0
15265,-2.5,45.0
15266,18.5,47.0
15267,-7.5,52.0
15268,-7.5,48.0
15269,-11.5,51.0
15270,-3.5,47.0
15271,7.0,86.0
15272,-15.0,47.0
15273,4.5,51.0
15274,-6.5,51.0
15275,4.5,46.0
15276,6.5,330.0
15277,5.0,56.0
15278,-17.0,183.0
15279,15.0,49.0
15280,-2.0,46.0
15281,-69.5,179.0
15282,7.5,51.0
15283,6.0,46.0
15284,117.0,355.0
15285,-11.0,49.0
15286,-5.0,89.0
15287,6.0,52.0
15288,-5.5,46.0
15289,4.0,47.0
15290,28.0,105.0
15291,120.0,258.0
15292,-15.0,526.0
15293,2.0,50.0
15294,18.5,258.0
15295,-19.5,47.0
15296,31.0,370.0
15297,-8.0,64.0
15298,-31.5,103.0
15299,6.5,54.0
15300,-3.5,50.0
15301,7.5,50.0
15302,2.0,70.0
15303,-20.0,69.0
15304,-1.5,47.0
15305,6.5,47.0
15306,-36.5,123.0
15307,5.0,49.0
15308,18.0,67.0
15309,134.0,413.0
15310,-15.5,45.0
15311,8.5,48.0
15312,-47.5,109.0
15313,1.0,46.0
15314,-24.0,85.0
15315,3.5,48.0
15316,6.0,142.0
15317,78.5,143.0
15318,51.5,86.0
15319,-47.0,161.0
15320,4.5,48.0
15321,0.0,46.0
15322,-3.5,50.0
15323,47.0,218.0
15324,8.5,143.0
15325,-6.5,48.0
15326,-26.5,64.0
15327,-35.0,89.0
15328,1.5,48.0
15329,-73.5,125.0
15330,1.5,46.0
15331,6.5,49.0
15332,-7.0,47.0
15333,-6.0,45.0
15334,-0.5,47.0
15335,4.5,51.0
15336,121.0,295.0
15337,15.5,161.0
15338,-7.5,44.0
15339,-6.5,50.0
15340,11.5,50.0
15341,-5.5,47.0
15342,1.0,48.0
15343,-1.0,45.0
15344,41.5,110.0
15345,1.0,48.0
15346,-2.5,50.0
15347,3.5,48.0
15348,-21.0,372.0
15349,-64.0,221.0
15350,-4.5,51.0
15351,-14.0,102.0
15352,38.5,158.0
15353,2.0,50.0
15354,11.0,47.0
15355,12.0,50.0
15356,-7.0,107.0
15357,1.0,49.0
15358,0.0,44.0
15359,4.0,73.0
15360,19.5,107.0
15361,1.0,49.0
15362,208.5,486.0
15363,21.5,488.0
15364,0.5,51.0
15365,-10.5,47.0
15366,-1.5,46.0
15367,205.5,694.0
15368,4.0,46.0
15369,2.5,41.0
15370,-9.5,46.0
15371,7.5,46.0
15372,38.0,368.0
15373,12.0,46.0
15374,6.5,48.0
15375,-112.5,186.0
15376,1.5,51.0
15377,6.0,48.0
15378,-4.0,46.0
15379,-7.0,44.0
15380,-183.5,276.0
15381,1.0,47.0
15382,-66.0,349.0
15383,58.5,197.0
15384,136.0,392.0
15385,-34.0,67.0
15386,2.5,48.0
15387,-4.5,50.0
15388,3.0,49.0
15389,-15.5,48.0
15390,-1.0,47.0
15391,6.0,49.0
15392,16.5,291.0
15393,5.0,52.0
15394,12.5,50.0
15395,-1.5,50.0
15396,11.0,51.0
15397,-43.0,82.0
15398,-4.0,48.0
15399,5.5,47.0
15400,-13.5,65.0
15401,-8.5,50.0
15402,17.5,52.0
15403,11.0,68.0
15404,70.0,179.0
15405,-7.0,45.0
15406,-11.0,49.0
15407,-10.5,63.0
15408,-69.5,298.0
15409,-18.0,48.0
15410,0.5,51.0
15411,9.5,56.0
15412,-8.0,483.0
15413,8.0,48.0
15414,3.0,49.0
15415,-1.0,50.0
15416,13.0,48.0
15417,17.5,106.0
15418,175.0,369.0
15419,-13.0,128.0
15420,5.5,271.0
15421,-25.0,240.0
15422,-10.0,46.0
15423,2.5,81.0
15424,-8.5,45.0
15425,-37.0,163.0
15426,-5.0,50.0
15427,8.0,48.0
15428,-5.5,47.0
15429,-18.0,68.0
15430,-17.0,66.0
15431,42.5,483.0
15432,44.5,485.0
15433,9.5,50.0
15434,-112.5,278.0
15435,-0.5,48.0
15436,44.0,106.0
15437,4.0,47.0
15438,8.5,48.0
15439,-56.0,108.0
15440,-36.0,201.0
15441,10.0,52.0
15442,-3.0,107.0
15443,62.5,139.0
15444,-1.5,48.0
15445,-37.5,171.0
15446,-7.0,45.0
15447,3.5,47.0
15448,-5.0,120.0
15449,4.0,51.0
15450,-56.0,292.0
15451,20.0,104.0
15452,-9.5,48.0
15453,0.0,138.0
15454,39.0,239.0
15455,5.0,49.0
15456,28.5,142.0
15457,10.0,83.0
15458,15.0,48.0
15459,-20.0,47.0
15460,-1.0,48.0
15461,17.5,48.0
15462,59.5,183.0
15463,3.0,49.0
15464,-29.0,101.0
15465,22.5,65.0
15466,-10.5,53.0
15467,6.5,49.0
15468,37.5,182.0
15469,16.5,87.0
15470,9.5,47.0
15471,-1.0,48.0
15472,-3.5,47.0
15473,88.5,407.0
15474,-11.0,47.0
15475,145.0,411.0
15476,-34.5,261.0
15477,-1.0,279.0
15478,13.0,50.0
15479,-7.0,47.0
15480,10.0,86.0
15481,0.5,50.0
15482,-41.0,125.0
15483,4.5,48.0
15484,8.0,48.0
15485,13.0,48.0
15486,59.5,142.0
15487,-1.0,49.0
15488,4.0,47.0
15489,64.0,375.0
15490,-2.0,46.0
15491,-74.0,203.0
15492,-24.0,69.0
15493,-33.0,66.0
15494,4.0,49.0
15495,0.0,45.0
15496,-8.5,50.0
15497,8.0,52.0
15498,-21.0,103.0
15499,163.0,182.0
15500,43.5,99.0
15501,7.0,48.0
15502,-10.0,46.0
15503,1.5,48.0
15504,-6.5,43.0
15505,110.0,164.0
15506,4.0,47.0
15507,19.5,51.0
15508,-1.0,44.0
15509,-3.0,44.0
15510,10.5,47.0
15511,7.0,333.0
15512,141.5,312.0
15513,6.0,48.0
15514,12.5,45.0
15515,12.5,49.0
15516,-11.5,256.0
15517,-1.0,49.0
15518,-3.0,49.0
15519,-2.0,50.0
15520,2.0,44.0
15521,-3.5,52.0
15522,4.0,48.0
15523,2.0,48.0
15524,-0.5,43.0
15525,-73.5,542.0
15526,1.0,48.0
15527,-9.5,51.0
15528,-53.5,216.0
15529,-74.0,429.0
15530,-0.5,123.0
15531,-9.0,44.0
15532,-137.5,238.0
15533,-3.0,51.0
15534,-6.0,45.0
15535,-3.0,49.0
15536,2.0,52.0
15537,2.0,47.0
15538,13.0,85.0
15539,-2.5,43.0
15540,1.0,50.0
15541,-1.5,106.0
15542,9.0,66.0
15543,40.0,257.0
15544,-95.5,257.0
15545,-53.5,102.0
15546,9.5,68.0
15547,7.0,47.0
15548,3.0,47.0
15549,3.5,47.0
15550,-17.5,45.0
15551,-8.5,46.0
15552,-31.0,139.0
15553,-0.5,46.0
15554,1.0,49.0
15555,-19.0,106.0
15556,-2.5,42.0
15557,-1.5,49.0
15558,1.5,44.0
15559,10.0,49.0
15560,8.5,45.0
15561,3.0,49.0
15562,-14.5,121.0
15563,6.5,68.0
15564,-8.0,49.0
15565,-3.0,46.0
15566,-5.5,46.0
15567,3.5,53.0
15568,-9.5,45.0
15569,28.0,123.0
15570,6.0,48.0
15571,-4.5,50.0
15572,-6.0,46.0
15573,67.5,487.0
15574,-104.0,219.0
15575,-13.5,47.0
15576,0.5,45.0
15577,2.5,46.0
15578,6.0,48.0
15579,-39.5,86.0
15580,-16.5,451.0
15581,-4.0,48.0
15582,-148.0,427.0
15583,-42.0,160.0
15584,-1.5,48.0
15585,-6.0,49.0
15586,-9.5,82.0
15587,10.5,258.0
15588,3.0,48.0
15589,0.5,49.0
15590,-3.0,48.0
15591,-16.0,67.0
15592,-8.5,52.0
15593,23.0,296.0
15594,18.0,123.0
15595,-19.5,67.0
15596,6.0,51.0
15597,2.5,49.0
15598,-25.5,124.0
15599,10.5,52.0
15600,2.0,48.0
15601,-5.0,47.0
15602,-1.5,48.0
15603,11.5,49.0
15604,-15.0,47.0
15605,-5.5,45.0
15606,47.0,388.0
15607,23.5,121.0
15608,-10.5,49.0
15609,-1.0,52.0
15610,-3.0,46.0
15611,5.5,45.0
15612,2.0,48.0
15613,3.0,49.0
15614,-14.0,48.0
15615,-11.5,49.0
15616,23.0,67.0
15617,-48.5,657.0
15618,-3.5,50.0
15619,-2.5,359.0
15620,-1.0,49.0
15621,-5.5,44.0
15622,5.0,86.0
15623,-3.0,125.0
15624,-1.0,41.0
15625,16.5,47.0
15626,16.5,67.0
15627,4.0,68.0
15628,-18.0,200.0
15629,4.0,50.0
15630,8.0,45.0
15631,3.5,50.0
15632,66.5,409.0
15633,-7.0,47.0
15634,54.5,580.0
15635,-3.0,46.0
15636,-10.5,44.0
15637,-43.0,351.0
15638,-0.5,51.0
15639,-171.5,466.0
15640,27.5,526.0
15641,-5.0,48.0
15642,-9.5,49.0
15643,-29.5,144.0
15644,11.0,50.0
15645,10.5,50.0
15646,-18.5,71.0
15647,11.5,45.0
15648,22.5,101.0
15649,1.5,45.0
15650,-4.5,51.0
15651,-13.0,50.0
15652,80.5,181.0
15653,-41.0,180.0
15654,-26.0,67.0
15655,-7.5,45.0
15656,7.0,49.0
15657,-2.5,51.0
15658,-3.0,48.0
15659,8.5,45.0
15660,65.0,411.0
15661,68.5,447.0
15662,-8.5,51.0
15663,-4.0,50.0
15664,5.5,45.0
15665,5.0,47.0
15666,-16.5,64.0
15667,-3.0,46.0
15668,-11.0,52.0
15669,-26.5,143.0
15670,40.5,143.0
15671,-1.0,47.0
15672,-2.0,49.0
15673,-1.5,82.0
15674,26.5,178.0
15675,-216.5,462.0
15676,-34.5,235.0
15677,74.5,181.0
15678,11.0,49.0
15679,44.0,88.0
15680,-23.0,121.0
15681,0.0,46.0
15682,53.5,313.0
15683,-7.0,49.0
15684,1.0,52.0
15685,-3.0,48.0
15686,-2.0,52.0
15687,1.5,45.0
15688,214.0,737.0
15689,-8.0,48.0
15690,-43.0,181.0
15691,5.5,50.0
15692,0.5,44.0
15693,-2.5,51.0
15694,8.5,48.0
15695,3.5,46.0
15696,1.0,46.0
15697,-6.5,51.0
15698,2.5,48.0
15699,142.0,353.0
15700,72.5,109.0
15701,-20.5,68.0
15702,1.0,46.0
15703,-98.0,294.0
15704,39.0,109.0
15705,28.0,82.0
15706,1.0,44.0
15707,25.5,67.0
15708,-5.0,48.0
15709,-5.5,44.0
15710,-3.0,50.0
15711,83.0,277.0
15712,8.5,48.0
15713,5.5,49.0
15714,-75.0,678.0
15715,-1.5,46.0
15716,-6.5,45.0
15717,0.0,51.0
15718,-42.0,180.0
15719,56.5,259.0
15720,4.0,46.0
15721,2.5,49.0
15722,37.5,124.0
15723,1.5,47.0
15724,1.0,49.0
15725,-12.5,48.0
15726,-14.5,52.0
15727,-24.5,63.0
15728,-4.5,141.0
15729,17.0,51.0
15730,-18.0,45.0
15731,-37.0,122.0
15732,64.5,239.0
15733,3.0,49.0
15734,6.0,48.0
15735,-6.5,43.0
15736,0.0,47.0
15737,8.5,44.0
15738,25.5,330.0
15739,-5.5,47.0
15740,22.0,142.0
15741,0.5,54.0
15742,-10.5,47.0
15743,6.5,49.0
15744,-8.0,86.0
15745,90.0,199.0
15746,-62.0,597.0
15747,-11.5,222.0
15748,-4.0,48.0
15749,-84.5,217.0
15750,3.0,50.0
15751,43.5,295.0
15752,-4.0,122.0
15753,-37.0,163.0
15754,-81.0,350.0
15755,-3.5,51.0
15756,56.5,447.0
15757,29.5,521.0
15758,-27.5,84.0
15759,69.5,335.0
15760,-35.0,199.0
15761,-7.5,46.0
15762,44.0,70.0
15763,-0.5,45.0
15764,-15.0,51.0
15765,0.0,50.0
15766,6.5,43.0
15767,-7.0,51.0
15768,-9.0,72.0
15769,2.0,45.0
15770,31.0,473.0
15771,2.5,162.0
15772,3.5,46.0
15773,-225.0,486.0
15774,7.0,50.0
15775,54.0,104.0
15776,122.5,332.0
15777,0.0,47.0
15778,290.5,619.0
15779,9.5,49.0
15780,-1.5,48.0
15781,-3.0,88.0
15782,78.5,165.0
15783,-1.0,46.0
15784,-20.5,199.0
15785,2.0,46.0
15786,37.5,183.0
15787,-52.5,119.0
15788,14.0,46.0
15789,31.0,127.0
15790,3.5,46.0
15791,-63.5,238.0
15792,11.0,68.0
15793,-74.5,122.0
15794,5.5,47.0
15795,1.0,47.0
15796,3.0,49.0
15797,33.0,428.0
15798,-57.0,103.0
15799,7.5,52.0
15800,56.5,122.0
15801,-0.5,48.0
15802,5.0,82.0
15803,-17.5,86.0
15804,2.0,47.0
15805,-32.5,235.0
15806,-13.5,53.0
15807,2.0,45.0
15808,8.0,72.0
15809,10.5,49.0
15810,-11.5,51.0
15811,27.5,90.0
15812,2.0,51.0
15813,-6.0,47.0
15814,47.5,138.0
15815,27.0,261.0
15816,63.0,333.0
15817,15.0,49.0
15818,14.5,51.0
15819,-13.0,49.0
15820,-66.0,200.0
15821,3.5,49.0
15822,-12.5,47.0
15823,-5.0,51.0
15824,-28.0,388.0
15825,-110.5,274.0
15826,-5.0,51.0
15827,3.5,50.0
15828,7.0,49.0
15829,15.5,68.0
15830,-24.0,235.0
15831,-1.5,46.0
15832,-0.5,50.0
15833,-3.0,49.0
15834,43.0,83.0
15835,-0.5,48.0
15836,5.0,68.0
15837,2.5,84.0
15838,-10.5,46.0
15839,-4.0,49.0
15840,20.5,50.0
15841,-5.5,49.0
15842,0.0,49.0
15843,-180.5,408.0
15844,-0.5,47.0
15845,0.5,51.0
15846,85.5,122.0
15847,-3.5,45.0
15848,6.0,51.0
15849,-8.5,48.0
15850,12.0,48.0
15851,20.0,103.0
15852,0.5,46.0
15853,-1.5,45.0
15854,3.0,51.0
15855,12.0,274.0
15856,1.5,46.0
15857,5.0,44.0
15858,-21.0,317.0
15859,1.5,47.0
15860,14.5,412.0
15861,-51.5,87.0
15862,1.0,47.0
15863,-1.5,64.0
15864,13.5,86.0
15865,78.0,375.0
15866,-7.0,47.0
15867,-53.0,139.0
15868,-4.0,50.0
15869,2.5,51.0
15870,-8.5,91.0
15871,2.5,47.0
15872,-2.5,48.0
15873,3.5,101.0
15874,-1.0,45.0
15875,-5.0,66.0
15876,6.0,52.0
15877,3.0,47.0
15878,33.5,159.0
15879,-10.0,49.0
15880,-27.0,141.0
15881,-1.5,48.0
15882,-2.0,47.0
15883,-5.5,52.0
15884,7.5,47.0
15885,32.5,275.0
15886,-36.0,126.0
15887,3.0,409.0
15888,21.5,236.0
15889,3.5,46.0
15890,0.0,50.0
15891,-2.0,49.0
15892,7.5,47.0
15893,-0.5,51.0
15894,3.5,44.0
15895,-4.5,50.0
15896,0.5,50.0
15897,-5.5,50.0
15898,15.0,103.0
15899,7.0,52.0
15900,-21.5,121.0
15901,-16.5,65.0
15902,5.5,49.0
15903,71.5,180.0
15904,9.0,51.0
15905,98.0,391.0
15906,-7.0,47.0
15907,-6.5,48.0
15908,-6.5,179.0
15909,0.0,48.0
15910,-3.5,48.0
15911,-11.0,48.0
15912,17.0,50.0
15913,6.0,48.0
15914,3.0,51.0
15915,-13.0,49.0
15916,-4.0,53.0
15917,-4.5,657.0
15918,1.0,48.0
15919,16.5,256.0
15920,11.0,52.0
15921,-7.5,46.0
15922,0.0,46.0
15923,-9.0,50.0
15924,26.5,68.0
15925,7.5,48.0
15926,49.5,315.0
15927,-4.5,83.0
15928,-2.5,51.0
15929,-11.5,48.0
15930,38.5,70.0
15931,63.0,218.0
15932,3.5,49.0
15933,-4.0,67.0
15934,46.5,103.0
15935,60.0,379.0
15936,2.0,52.0
15937,-11.5,123.0
15938,8.0,51.0
15939,2.5,48.0
15940,6.5,54.0
15941,-66.0,254.0
15942,6.5,51.0
15943,160.5,410.0
15944,46.0,165.0
15945,-2.5,48.0
15946,-4.0,51.0
15947,38.0,84.0
15948,-6.5,49.0
15949,2.5,44.0
15950,8.5,49.0
15951,-0.5,85.0
15952,-4.0,45.0
15953,-11.0,49.0
15954,0.5,140.0
15955,-24.0,66.0
15956,-17.5,46.0
15957,0.5,48.0
15958,9.5,52.0
15959,-19.0,68.0
15960,75.0,444.0
15961,61.0,389.0
15962,-1.5,49.0
15963,7.0,52.0
15964,125.0,468.0
15965,5.5,49.0
15966,5.5,42.0
15967,6.5,49.0
15968,83.0,273.0
15969,34.0,84.0
15970,-31.5,128.0
15971,-18.5,68.0
15972,-6.0,50.0
15973,-3.5,48.0
15974,-5.0,47.0
15975,-3.0,44.0
15976,-7.5,46.0
15977,12.0,48.0
15978,-3.5,52.0
15979,1.5,45.0
15980,-12.0,107.0
15981,30.5,69.0
15982,-1.5,107.0
15983,47.0,179.0
15984,76.0,427.0
15985,-1.5,48.0
15986,94.5,467.0
15987,-12.5,46.0
15988,-2.0,47.0
15989,41.0,163.0
15990,-12.0,104.0
15991,3.0,46.0
15992,60.0,164.0
15993,152.5,351.0
15994,-7.5,48.0
15995,-110.5,214.0
15996,6.5,51.0
15997,112.0,484.0
15998,12.0,49.0
15999,-14.5,47.0
16000,-15.5,47.0
16001,-9.5,48.0
16002,-22.0,66.0
16003,15.5,48.0
16004,7.5,53.0
16005,93.5,235.0
16006,-12.5,56.0
16007,9.0,47.0
16008,-16.0,45.0
16009,8.0,87.0
16010,-5.0,48.0
16011,-14.5,52.0
16012,5.5,43.0
16013,-8.5,50.0
16014,-1.0,46.0
16015,-29.5,102.0
16016,8.5,48.0
16017,53.0,464.0
16018,2.0,48.0
16019,-3.5,40.0
16020,10.0,52.0
16021,57.5,353.0
16022,33.0,217.0
16023,-8.5,46.0
16024,-93.0,196.0
16025,-15.0,202.0
16026,-81.0,270.0
16027,-4.0,47.0
16028,7.5,48.0
16029,56.0,336.0
16030,5.0,49.0
16031,-6.5,54.0
16032,3.0,53.0
16033,-8.0,46.0
16034,-37.0,122.0
16035,-20.0,50.0
16036,67.0,178.0
16037,44.5,446.0
16038,5.5,46.0
16039,3.5,50.0
16040,-0.5,50.0
16041,214.0,395.0
16042,-51.0,164.0
16043,-279.5,523.0
16044,-2.5,44.0
16045,45.0,105.0
16046,-13.0,47.0
16047,92.5,643.0
16048,10.0,56.0
16049,14.5,49.0
16050,-0.5,48.0
16051,-9.0,47.0
16052,15.0,47.0
